[977]	2|-0-|Garg. S., Patra, K., Pal, S. K., and Chakraborty, D.|-0-|Effect of Different Basis Functions on a Radial Basis Function Network in Prediction of Drill Flank Wear from Motor Current Signals|-0-|2008|-0-|Soft Computing - A Fusion of Foundations, Methodologies and Applications, Springer Publications|-0-|12|-0-|8|-0-|777|-0-|787|-0-||-0-|3|-0-|
[978]	2|-0-|C. Subramanian and S. Senthilvelan|-0-|Effect of Fiber length on the Friction and Wear of Discontinuous Fiber Reinforced Polypropylene Material|-0-|2008|-0-|International Journal of Plastics Technology|-0-|12|-0-|-|-0-|863|-0-|875|-0-||-0-|0|-0-|
[979]	2|-0-|DN Basu, S Bhattacharyya and PK Das|-0-|Effect of Geometric Parameters on Steady-state Performance of Single-phase NCL with Heat Loss to Ambient|-0-|2008|-0-|International Journal of Thermal Sciences|-0-|47|-0-|10|-0-|1359|-0-|1373|-0-||-0-|3|-0-|
[980]	2|-0-|R. Muthukumaran and S.C. Mishra|-0-|Effects of the incidence of a Gaussian-temporal short-pulse laser of different spatial profiles on a 2D rectangular inhomogeneous participating medium|-0-|2008|-0-|Numerical Heat Transfer, Part A|-0-|54|-0-|-|-0-|525|-0-|545|-0-||-0-|4|-0-|
[981]	2|-0-|S.D. Kore, P.P. Date, S.V. Kulkarni|-0-|Electromagnetic impact welding of aluminum to stainless steel sheets|-0-|2008|-0-|Journal of Materials Processing Technology|-0-|208|-0-|1-3.|-0-|486|-0-|493|-0-||-0-|21|-0-|
[982]	2|-0-|Kulkarni V. N and Reddy K.P.J.|-0-|Enhancement in counterflow drag reduction by supersonic jet in high enthalpy flows|-0-|2008|-0-|Physics of Fluids|-0-|20|-0-|-|-0-|1|-0-|4|-0-||-0-|3|-0-|
[983]	2|-0-|M. Pathak, N. Sahoo and A. Dewan|-0-|Experimental investigation of pressure gradient characteristics in a mass flow rate controlled pulsating pipe flow|-0-|2008|-0-|Institute of Engineers Journal (India)|-0-|89|-0-|-|-0-|1|-0-|5|-0-||-0-|0|-0-|
[984]	2|-0-|Satyajit Panda and M. C. Ray|-0-|Finite Element Analysis for Geometrically Nonlinear Deformations of Smart Functionally Graded Plates Using Vertically Reinforced 1-3 Piezoelectric Composite|-0-|2008|-0-|International journal of Mechanics and Materials in Design|-0-|4|-0-|-|-0-|239|-0-|253|-0-||-0-|2|-0-|
[985]	2|-0-|S. S. Panda, D. Chakraborty and S. K. Pal|-0-|Flank Wear Prediction in Drilling using Back Propagation Neural Network and Radial Basis Function Network|-0-|2008|-0-|Applied Soft Computing|-0-|8|-0-|2|-0-|858|-0-|871|-0-||-0-|30|-0-|
[986]	2|-0-|Manas Das, V.K. Jain, P.S. Ghoshdastidar|-0-|Fluid Flow Analysis of Magnetorheological Abrasive Flow Finishing (MRAFF) Process|-0-|2008|-0-|International Journal of Machine Tools and Manufacture|-0-|48|-0-|-|-0-|415|-0-|426|-0-||-0-|23|-0-|
[987]	2|-0-|Roy T. and Chakraborty, D.|-0-|GA-LQR based Optimal Vibration Control of Smart FRP Composite Structures with bonded PZT patches|-0-|2008|-0-|Journal of Reinforced Plastics and Composites|-0-|28|-0-|11|-0-|1383|-0-|1404|-0-||-0-|2|-0-|
[988]	2|-0-|Satyajit Panda and M. C. Ray|-0-|Geometrically nonlinear analysis of smart functionally graded plates integrated with a layer of vertically reinforced 1-3 piezoelectric composite|-0-|2008|-0-|Acta Mechanica|-0-|198|-0-|-|-0-|235|-0-|251|-0-||-0-|1|-0-|
[989]	2|-0-|Dalal, A., and Das, M. K.|-0-|Heatline Method for the Visualization of Natural Convection in a Complicated Cavity|-0-|2008|-0-|International Journal of Heat and Mass Transfer|-0-|51|-0-|-|-0-|263|-0-|272|-0-||-0-|36|-0-|
[990]	2|-0-|P.C. Dumir, J.K. Nath, P. Kumari, S. Kapuria|-0-|Improved efficient zigzag and third order theories for circular cylindrical shells under thermal loading|-0-|2008|-0-|Journal of Thermal Stresses|-0-|31|-0-|4|-0-|343|-0-|367|-0-||-0-|5|-0-|
[991]	2|-0-|R. Ganesh Narayanan, M. Gopal, A. Rajadurai|-0-|Influence of friction in simple upsetting and prediction of hardness distribution in cold forged product|-0-|2008|-0-|Journal of Testing and Evaluation|-0-|36|-0-|4|-0-|371|-0-|383|-0-||-0-|0|-0-|
[992]	2|-0-|R. Ganesh Narayanan, K. Narasimhan|-0-|Influence of weld conditions on the forming limit strains of welded blanks|-0-|2008|-0-|Journal of Strain Analysis for Engineering Design|-0-|43|-0-|4|-0-|217|-0-|227|-0-||-0-|11|-0-|
[993]	2|-0-|R. Muthukumaran and S.C. Mishra|-0-|Interaction of a short-pulse laser of a Gaussian temporal profile with an inhomogeneous medium|-0-|2008|-0-|Numerical Heat Transfer, Part A|-0-|53|-0-|-|-0-|625|-0-|640|-0-||-0-|6|-0-|
[994]	2|-0-|M. Nishi, B. Uensal, F. Durst and G. Biswas|-0-|Laminar-to-Turbulent Transition of Pipe Flows through Puffs and Slugs|-0-|2008|-0-|Journal of Fluid Mechanics|-0-|614|-0-|-|-0-|425|-0-|446|-0-||-0-|36|-0-|
[995]	2|-0-|A. Banerjee, B. Bhattacharya, and A. K. Mallik|-0-|Large deflection of cantilever Beams with geometric non-linearity: Analytical and numerical approaches|-0-|2008|-0-|International Journal of Non-linear Mechanics|-0-|43|-0-|-|-0-|366|-0-|376|-0-||-0-|29|-0-|
[996]	2|-0-|S.C. Mishra, T.B. Pavan Kumar and B. Mondal|-0-|Lattice Boltzmann method applied to the solution of energy equation of a radiation and non-Fourier heat conduction problem|-0-|2008|-0-|Numerical Heat Transfer, Part A|-0-|54|-0-|8|-0-|798|-0-|818|-0-||-0-|30|-0-|
[997]	2|-0-|B. Mondal and S.C. Mishra|-0-|Lattice Boltzmann method applied to the solution of the energy equations of the transient conduction and radiation problems on non-uniform lattices|-0-|2008|-0-|International Journal of Heat and Mass Transfer|-0-|51|-0-|-|-0-|68|-0-|82|-0-||-0-|20|-0-|
[998]	2|-0-|S. k. Dwivedy and Hari Babu Bagudu|-0-|Longitudinal vibration of uniform and non –uniform rods using p-refinement|-0-|2008|-0-|Advances in Vibration Engineering|-0-|7|-0-|2|-0-|143|-0-|154|-0-||-0-|0|-0-|
[999]	2|-0-|S. K. Roy, Sukhomay Pal, Samir Kumar Ghosh, P. P. Dey|-0-|Machining of interpenetrating phase Aluminim/Alumina composite by electrical discharge technique|-0-|2008|-0-|Transaction of Indian Ceramic Society|-0-|67|-0-|2|-0-|75|-0-|80|-0-||-0-|0|-0-|
[1000]	2|-0-|Anil Borah, P.S. Robi, Ajit L. Mujumdar, A. Srinivasan|-0-|Microstructural evolution and hardening behaviour of cast and heat-treated ru-al and ru-al-ni alloys|-0-|2008|-0-|Metals and Materials International|-0-|14|-0-|1|-0-|123|-0-|132|-0-||-0-|1|-0-|
[1001]	2|-0-|G. Tomar, G. Biswas|-0-|Multi-mode Analysis of Bubble Growth in Saturated Film Boiling|-0-|2008|-0-|Physics of Fluids|-0-|20|-0-|-|-0-|1|-0-|7|-0-||-0-|0|-0-|
[1002]	2|-0-|R. Das, S.C. Mishra and R. Uppaluri|-0-|Multi-parameter estimation in a transient conduction-radiation problem using the lattice Boltzmann method and the finite volume method coupled with the genetic algorithms|-0-|2008|-0-|Numerical Heat Transfer, Part A|-0-|53|-0-|12|-0-|1321|-0-|1338|-0-||-0-|21|-0-|
[1003]	2|-0-|Satyajit Panda and M. C. Ray|-0-|Nonlinear Finite Element Analysis of Functionally Graded Plates Integrated with Patches of Piezoelectric Fiber Reinforced Composite|-0-|2008|-0-|Finite Elements in Analysis and Design|-0-|44|-0-|-|-0-|493|-0-|504|-0-||-0-|16|-0-|
[1004]	2|-0-|B. Pratiher and S. K. Dwivedy|-0-|Nonlinear Vibration of a Single Link Viscoelastic Cartesian Manipulator|-0-|2008|-0-|International Journal of Nonlinear Mechanics|-0-|43|-0-|-|-0-|683|-0-|696|-0-||-0-|0|-0-|
[1005]	2|-0-|G.V. Durga Prasad, G. Gopa Kishor, M. Pandey, U.S. Dixit|-0-|Numerical simulations and design optimization of the PHT loop of natural circulation BWR|-0-|2008|-0-|Science and Technology of Nuclear Installations|-0-|2008|-0-|-|-0-|1|-0-|12|-0-||-0-|0|-0-|
[1006]	2|-0-|A. N. Reddy and G. K. Ananthasuresh|-0-|On computing forces from the noisy displacement data of an elastic body|-0-|2008|-0-|International Journal for Numerical Methods in Engineering|-0-|76|-0-|11|-0-|1645|-0-|1677|-0-||-0-|9|-0-|
[1007]	2|-0-|Jagu S. Rao and R. Tiwari|-0-|Optimum Design and Analysis of Thrust Magnetic Bearings Using Multi Objective Genetic Algorithms|-0-|2008|-0-|International Journal for Computational Methods in Engineering Science and Mechanics|-0-|9|-0-|4|-0-|223|-0-|245|-0-||-0-|5|-0-|
[1008]	2|-0-|Saha UK, Thotla S and Maity D|-0-|Optimum Design Configuration of Savonius Rotor through Wind Tunnel Experiments|-0-|2008|-0-|Journal of Wind Engineering & Industrial Aerodynamics|-0-|96|-0-|-|-0-|1359|-0-|1375|-0-||-0-|54|-0-|
[1009]	2|-0-|P. Mahanta, J.K. Sarmah, P.Kalita, A.Shrivastava|-0-|Parametric study on transesterification process for biodiesel production from pongamiapinnata and Jatrophacurcus oil|-0-|2008|-0-|International Energy Journal|-0-|9|-0-|1|-0-|41|-0-|46|-0-||-0-|3|-0-|
[1010]	2|-0-|B.B. Sahoo, N. Sahoo, P. Mahanta, L. Borbora, P. Kalita and U.K. Saha|-0-|Performance assessment of a solar still using blackened surface and thermocol insulation|-0-|2008|-0-|Renewable Energy|-0-|33|-0-|7|-0-|1703|-0-|1708|-0-||-0-|11|-0-|
[1011]	2|-0-|Muthukumar P, M. Maiya MP, Murthy SS|-0-|Performance tests on a thermally operated hydrogen compressor|-0-|2008|-0-|Int. J. Hydrogen Energy|-0-|33|-0-|-|-0-|463|-0-|469|-0-||-0-|8|-0-|
[1012]	2|-0-|R. Ganesh Narayanan, K. Narasimhan|-0-|Predicting the forming limit strains of tailor welded blanks|-0-|2008|-0-|Journal of Strain Analysis for Engineering Design|-0-|43|-0-|7|-0-|551|-0-|563|-0-||-0-|26|-0-|
[1013]	2|-0-|Saha UK, Mitra M, Menon SJ, John NT, Gajapathi SS, and Behera P|-0-|Preliminary Design Analysis of a Light Weight Combat Aircraft, Proc. of the IMechE|-0-|2008|-0-|Part – G: Journal of Aerospace Engineering|-0-|222|-0-|-|-0-|507|-0-|513|-0-||-0-|0|-0-|
[1014]	2|-0-|D. Bandopadhya, B. Bhattacharya, A. Dutta|-0-|Pseudo-Rigid Body Modeling of IPMC for a Partially Compliant 4-bar Mechanism for Work Volume Generation|-0-|2008|-0-|Journal of Intelligent Material Systems and Structures|-0-|20|-0-|1|-0-|51|-0-|61|-0-||-0-|0|-0-|
[1015]	2|-0-|R. Muthukumaran and S.C. Mishra|-0-|Radiative transfer of a short-pulse laser wave of Gaussian temporal profile through a 2-D participating medium containing inhomogeneities of different shapes at various locations|-0-|2008|-0-|Numerical Heat Transfer, Part A|-0-|54|-0-|-|-0-|546|-0-|567|-0-||-0-|3|-0-|
[1016]	2|-0-|A.K Sarma ,J.K.Sarmah, L.Barbora, , P.Kalita, S.Chatterjee, P. Mahanta ,P.Goswami|-0-|Recent inventions in biodiesel production and processing - A review|-0-|2008|-0-|Recent Patents on Engineering|-0-|2|-0-|1|-0-|47|-0-|58|-0-||-0-|8|-0-|
[1017]	2|-0-|Sukhomay Pal, Surjya K. Pal and Arun K. Samantaray|-0-|Sensor based weld bead geometry prediction in pulsed metal inert gas welding process through artificial neural networks|-0-|2008|-0-|International Journal of Knowledge-Based and Intelligent Engineering Systems|-0-|12|-0-|2|-0-|101|-0-|114|-0-||-0-|0|-0-|
[1018]	2|-0-|SushovanChatterjee , LepakshiBarbora , Swaranjit Singh ,Cameotra ,PinakeswarMahanta,PranabGoswami|-0-|Silk-fiber immobilized lipase-catalyzed hydrolysis of emulsified sunflower oil|-0-|2008|-0-|Applied Biochemistry and Biotechnology|-0-|157|-0-|-|-0-|593|-0-|600|-0-||-0-|4|-0-|
[1019]	2|-0-|R. Tiwari and V. Chakravarthy|-0-|Simultaneous Estimation of the Residual Unbalance and Bearing Dynamic Parameters from the Experimental Data in a Rotor-Bearing System|-0-|2008|-0-|Mechanism and Machine Theory|-0-|44|-0-|4|-0-|792|-0-|812|-0-||-0-|8|-0-|
[1020]	2|-0-|R. Das, S.C. Mishra and R. Uppaluri|-0-|Simultaneous reconstruction of thermal field and retrieval of parameters in a cylindrical enclosure|-0-|2008|-0-|Numerical Heat Transfer, Part A|-0-|54|-0-|-|-0-|983|-0-|998|-0-||-0-|6|-0-|
[1021]	2|-0-|S.C. Mishra, N.C. Behera, A.K. Garg and A. Mishra|-0-|Solidification of a 2-D semitransparent medium using the lattice Boltzmann method and the finite volume method|-0-|2008|-0-|International Journal of Heat and Mass Transfer|-0-|51|-0-|-|-0-|4447|-0-|4460|-0-||-0-|11|-0-|
[1022]	2|-0-|Y.S. Kushwah, P. Mahanta and S.C. Mishra|-0-|Some studies on fuel characteristics of Mesua Ferrea|-0-|2008|-0-|Heat Transfer Engineering|-0-|29|-0-|4|-0-|405|-0-|409|-0-||-0-|2|-0-|
[1023]	2|-0-|S. R. Deepak and A. Ghosal|-0-|Special coordinates associated with recursive forward dynamics algorithm for open loop rigid multibody systems|-0-|2008|-0-|Mechanics|-0-|75|-0-|5|-0-|1|-0-|11|-0-||-0-|0|-0-|
[1024]	2|-0-|G.V. Durga Prasad, M. Pandey|-0-|Stability analysis and nonlinear dynamics of natural circulation boiling water reactors|-0-|2008|-0-|Nuclear Engineering and Design|-0-|238|-0-|-|-0-|229|-0-|240|-0-||-0-|17|-0-|
[1025]	2|-0-|S. K. Laha, H. Banjare, S. K. Kakoty|-0-|Stability analysis of flexible rotor supported on finite hydrodynamic porous journal bearing using non-linear transient method|-0-|2008|-0-|Journal of Engineering Tribology|-0-|222|-0-|7|-0-|963|-0-|974|-0-||-0-|1|-0-|
[1026]	2|-0-|G.V. Durga Prasad, M. Pandey, S.K. Pradhan, S.K. Gupta|-0-|Study of flow instabilities in double channel natural circulation boiling systems|-0-|2008|-0-|Nuclear Engineering and Design|-0-|238|-0-|-|-0-|1750|-0-|1761|-0-||-0-|9|-0-|
[1027]	2|-0-|Muthukumar P, Maiya MP, Murthy SS, Vijay R, Sundaresan R|-0-|Tests on mechanically alloyed Mg2Ni for hydrogen storage|-0-|2008|-0-|Journal of Alloys and Compound|-0-|452|-0-|2|-0-|456|-0-|461|-0-||-0-|11|-0-|
[1028]	2|-0-|R. Muthukumaran and S.C. Mishra|-0-|Thermal signatures of a localized inhomogeneity in a 2D participating medium subjected to an ultra-fast step-pulse laser wave|-0-|2008|-0-|Journal of Quantitative Spectroscopy and Radiative Transfer|-0-|109|-0-|-|-0-|705|-0-|726|-0-||-0-|14|-0-|
[1029]	2|-0-|R. Muthukumaran and S.C. Mishra|-0-|Transient response of a planar participating medium subjected to a train of short-pulse radiation|-0-|2008|-0-|International Journal of Heat and Mass Transfer|-0-|51|-0-|-|-0-|2418|-0-|2432|-0-||-0-|14|-0-|
[1030]	2|-0-|R. Muthukumaran and S.C. Mishra|-0-|Transport of a train of short-pulse radiation of step temporal profile through a 2-D participating medium|-0-|2008|-0-|International Journal of Heat and Mass Transfer|-0-|51|-0-|-|-0-|2282|-0-|2298|-0-||-0-|9|-0-|
[1031]	2|-0-|P.C. Dumir, S. Kapuria, P. Kumari, J.K. Nath|-0-|Two-dimensional benchmark solution for buckling and vibration of simply supported hybrid piezoelectric angle-ply flat panels|-0-|2008|-0-|ZAMM-Zeitschrift Fur Angewandte Mathematik Und Mechanik|-0-|88|-0-|1|-0-|42|-0-|57|-0-||-0-|3|-0-|
[1032]	2|-0-|S. Bag, A. Trivedi and A. De|-0-|Use of multivariate optimization algorithm to develop self-consistent numerical heat transfer model for laser spot welding|-0-|2008|-0-|International Journal of Advanced Manufacturing Technology|-0-|38|-0-|-|-0-|575|-0-|585|-0-||-0-|10|-0-|
[1033]	2|-0-|S.C. Mishra, A. Shukla and V. Yadav|-0-|View factor calculation in the 2-D geometries using the collapsed dimension method|-0-|2008|-0-|Int. Communications in Heat and Mass Transfer|-0-|35|-0-|-|-0-|630|-0-|636|-0-||-0-|1|-0-|
[1034]	2|-0-|Biswas Pankaj and Mandal N. R.|-0-|Welding Distortion Simulation of Large Stiffened Plate Panels|-0-|2008|-0-|Journal of Ship Production|-0-|24|-0-|1|-0-|50|-0-|56|-0-||-0-|7|-0-|
[1035]	2|-0-|Biswas Pankaj, Mandal N. R. and Sha, O. P.|-0-|3-D FEM and ANN prediction of thermal history and residual deformation of line heating by oxy acetylene gas flame|-0-|2009|-0-|Journal of Mechanical Behavior of Materials|-0-|19|-0-|1|-0-|83|-0-|104|-0-||-0-|0|-0-|
[1036]	2|-0-|Biswas Pankaj and Mandal N. R.|-0-|3D FEM and Experimental Thermo-mechanical analysis of Single Pass Single Sided Submerged Arc Welding of C-Mn Steel Plates|-0-|2009|-0-|Proc. IMechE, Part-B|-0-|224|-0-|-|-0-|1|-0-|13|-0-||-0-|0|-0-|
[1037]	2|-0-|S. R. Deepak, M. Dinesh, D. K. Sahu, and G. K. Ananthasuresh|-0-|A comparative study of the formulations and benchmark problems for the topology optimization of compliant mechanisms|-0-|2009|-0-|Journal of Mechanisms and Robotics|-0-|1|-0-|1|-0-|1|-0-|8|-0-||-0-|2|-0-|
[1038]	2|-0-|Biswas Pankaj and Mandal N. R.|-0-|A comparative study of three different approaches of FE analysis for prediction of welding distortion of orthogonally stiffened plate panels|-0-|2009|-0-|Journal of Ship Production|-0-|25|-0-|4|-0-|1|-0-|7|-0-||-0-|5|-0-|
[1039]	2|-0-|S. Bag, A. De and T. DebRoy|-0-|A genetic algorithm assisted inverse convective heat transfer model for tailoring weld geometry|-0-|2009|-0-|Materials and Manufacturing Processes|-0-|24|-0-|3|-0-|384|-0-|397|-0-||-0-|14|-0-|
[1040]	2|-0-|D.K. Ojha, U.S. Dixit and J. Paulo Davim|-0-|A soft computing based optimization of multi-pass turning processes|-0-|2009|-0-|Int. J. Materials and Product Technology|-0-|35|-0-|-|-0-|145|-0-|166|-0-||-0-|4|-0-|
[1041]	2|-0-|Satyajit Panda and M. C. Ray|-0-|Active control of geometrically nonlinear vibrations of functionally graded laminated composite plates using piezoelectric fiber reinforced composites|-0-|2009|-0-|Journal of Sound and Vibration|-0-|325|-0-|-|-0-|186|-0-|205|-0-||-0-|13|-0-|
[1042]	2|-0-|P.P. Gudur and U.S. Dixit|-0-|An application of fuzzy inference for studying the dependency of roll force and roll torque on process variables in cold flat rolling|-0-|2009|-0-|Int. J. Advanced Manufacturing Technology|-0-|42|-0-|1|-0-|41|-0-|52|-0-||-0-|3|-0-|
[1043]	2|-0-|K. Veerababu, R. Ganesh Narayanan, G. Saravanakumar|-0-|An expert system based on artificial neural network for predicting the tensile behavior of tailor welded blanks|-0-|2009|-0-|Expert system with applications|-0-|36|-0-|-|-0-|683|-0-|695|-0-||-0-|19|-0-|
[1044]	2|-0-|K. Sunil Kumar, R. Tiwari and P.V.V.N. Prasad|-0-|An Optimum Design of Crowned Cylindrical Roller Bearings Using Genetic Algorithms|-0-|2009|-0-|Transactions of ASME , Journal of Mechanical Design|-0-|131|-0-|5|-0-|051011-1|-0-|14|-0-||-0-|2|-0-|
[1045]	2|-0-|Mondal and S.C. Mishra|-0-|Analysis of 3-D conductive-radiative transfer using LBM and FVM on non-uniform lattices|-0-|2009|-0-|Journal of Thermophysics and Heat Transfer|-0-|23|-0-|1|-0-|210|-0-|216|-0-||-0-|0|-0-|
[1046]	2|-0-|S.C. Mishra and T.B. Pavan Kumar|-0-|Analysis of a hyperbolic heat conduction-radiation problem with temperature dependent thermal conductivity|-0-|2009|-0-|ASME Journal of Heat Transfer|-0-|131|-0-|-|-0-|111302: 1|-0-|7|-0-||-0-|9|-0-|
[1047]	2|-0-|D. S. Kumar, A. K. Dass and A. Dewan|-0-|Analysis of non-Darcy models for mixed convection in a cavity using multigrid approach|-0-|2009|-0-|Numerical Heat Transfer Part A|-0-|56|-0-|8|-0-|685|-0-|708|-0-||-0-|13|-0-|
[1048]	2|-0-|R.M. Bhatnagar, B. Bhattacharya and G. Biswas|-0-|Analysis of Pilot Valve and Taper Groove Based Damper|-0-|2009|-0-|Proceedings of I Mech E London Part C, J. Mechanical Engineering Science|-0-|223|-0-|-|-0-|859|-0-|871|-0-||-0-|1|-0-|
[1049]	2|-0-|Lakshmanan, S.P., Pandey, M.|-0-|Analysis of startup oscillations in natural circulation boiling systems|-0-|2009|-0-|Nuclear Engineering and Design|-0-|239|-0-|11|-0-|2391|-0-|2398|-0-||-0-|4|-0-|
[1050]	2|-0-|R. Muthukumaran and S.C. Mishra|-0-|Analysis of the transport of a train of short-pulse radiation of Gaussian temporal profile through a 2-D participating medium|-0-|2009|-0-|Heat Transfer Engineering|-0-|30|-0-|14|-0-|1197|-0-|1207|-0-||-0-|2|-0-|
[1051]	2|-0-|S. Kapuria, P. Kumari, J.K. Nath|-0-|Analytical piezoelasticity solution for vibration of piezoelectric laminated angle-ply circular cylindrical panels|-0-|2009|-0-|Journal of Sound and Vibration|-0-|324|-0-|04-05.|-0-|832|-0-|849|-0-||-0-|5|-0-|
[1052]	2|-0-|P.C. Dumir, P. Kumari, S. Kapuria|-0-|Assessment of third order smeared and zigzag theories for buckling and vibration of flat angle-ply hybrid piezoelectric panels|-0-|2009|-0-|Composite Structures|-0-|90|-0-|3|-0-|346|-0-|362|-0-||-0-|4|-0-|
[1053]	2|-0-|D. Bandopadhya, B. Bhattacharya, A. Dutta|-0-|Characterization of IPMC as Passive and Active Damper as an Alternative Novel Smart Actuator|-0-|2009|-0-|Journal of Reinforced Plastics and Composites|-0-|38|-0-|8|-0-|183|-0-|200|-0-||-0-|3|-0-|
[1054]	2|-0-|I. Khan, M., Baruah , A. Dewan, P. Mahanta|-0-|Computational investigation of energy efficient pin fin cross section for a compact heat exchanger|-0-|2009|-0-|International Energy Journal|-0-|10|-0-|4|-0-|233|-0-|246|-0-||-0-|0|-0-|
[1055]	2|-0-|I. Chakraborty, B. Ray, G. Biswas, F. Durst, A. Sharma, and P. S. Ghoshdastidar|-0-|Computational Investigation on Bubble Detachment from Submerged Orifice in Quiescent Liquid under Normal and Reduced Gravity|-0-|2009|-0-|Physics of Fluids|-0-|21|-0-|-|-0-|062103-1|-0-|17|-0-||-0-|21|-0-|
[1056]	2|-0-|Satheesh A, Muthukumar P, Dewan A|-0-|Computational study of metal hydride cooling system|-0-|2009|-0-|Int. J. Hydrogen Energy|-0-|34|-0-|-|-0-|3164|-0-|3172|-0-||-0-|13|-0-|
[1057]	2|-0-|Satyajit Panda and M. C. Ray|-0-|Control of nonlinear vibrations of functionally graded plates using 1-3 piezoelectric composite|-0-|2009|-0-|AIAA Journal|-0-|47|-0-|-|-0-|1421|-0-|1434|-0-||-0-|1|-0-|
[1058]	2|-0-|M. K. Sinha, S. Deb and U.S. Dixit|-0-|Design of a multi-hole extrusion process|-0-|2009|-0-|Materials and Design|-0-|30|-0-|-|-0-|330|-0-|334|-0-||-0-|5|-0-|
[1059]	2|-0-|Jagu S. Rao and R. Tiwari|-0-|Design Optimization of Double-Acting Hybrid Magnetic Thrust Bearings with Control Integration Using Multi-Objective Evolutionary Algorithms.|-0-|2009|-0-|Mechatronics|-0-|19|-0-|6|-0-|945|-0-|964|-0-||-0-|11|-0-|
[1060]	2|-0-|P. Kalita, G. Mohan, G. P. Kumar and P. Mahanta|-0-|Determination and comparison of kinetic parameters of low density biomass Fuels|-0-|2009|-0-|Journal of Renewable and Sustainable Energy, American Institute of Physics|-0-|1|-0-|23109|-0-|1|-0-|12|-0-||-0-|0|-0-|
[1061]	2|-0-|C. Subramanian and S. Senthilvelan|-0-|Development and Preliminary Performance Evaluation of Discontinuous Fiber Reinforced Thermoplastic Leaf spring|-0-|2009|-0-|Journal of Materials: Design and Applications, Proc. of Ins. Mech. E Part L|-0-|223|-0-|3|-0-|131|-0-|142|-0-||-0-|0|-0-|
[1062]	2|-0-|S. Bag, A. Trivedi and A. De|-0-|Development of a finite element based conduction mode heat transfer model for laser welding process using an adaptive volumetric heat source|-0-|2009|-0-|International Journal of Thermal Science|-0-|48|-0-|10|-0-|1923|-0-|1931|-0-||-0-|14|-0-|
[1063]	2|-0-|Joshi S. N. and Pande S. S.|-0-|Development of an intelligent process model for EDM|-0-|2009|-0-|International Journal of Advanced Manufacturing Technology|-0-|45|-0-|3|-0-|300|-0-|317|-0-||-0-|10|-0-|
[1064]	2|-0-|Eswaran M, Saha UK, and Maity D|-0-|Effect of Baffles on Partially Filled Cubic Tank: Numerical Simulation and Experimental Validation|-0-|2009|-0-|Computers and Structures|-0-|87|-0-|-|-0-|198|-0-|205|-0-||-0-|29|-0-|
[1065]	2|-0-|Kulkarni V. N and Reddy K.P.J|-0-|Effect of counterflow supersonic jet on blunt body heat transfer rates for oncoming high enthalpy flow|-0-|2009|-0-|Journal of engineering physics and thermophysics|-0-|8|-0-|1|-0-|3|-0-|7|-0-||-0-|1|-0-|
[1066]	2|-0-|Sahoo BB, Sahoo N, and Saha UK|-0-|Effect of Engine Parameters and Type of Gaseous Fuel on the Performance of Dual Fuel Gas Diesel Engines - A Critical Review|-0-|2009|-0-|Renewable and Sustainable Energy Reviews|-0-|13|-0-|-|-0-|1151|-0-|1184|-0-||-0-|57|-0-|
[1067]	2|-0-|B.B. Sahoo, N. Sahoo and U.K. Saha|-0-|Effect of engine parameters and type of gaseous fuel on the performance of dual-fuel gas diesel engines – A critical review|-0-|2009|-0-|Renewable and Sustainable Energy Reviews|-0-|13|-0-|-|-0-|1151|-0-|1184|-0-||-0-|57|-0-|
[1068]	2|-0-|S. Kakati, P. Mahanta|-0-|Effect of fin-aided burner on thermal performance of pressurized kerosene stove|-0-|2009|-0-|Journal of Enhanced Heat Transfer|-0-|16|-0-|1|-0-|35|-0-|42|-0-||-0-|0|-0-|
[1069]	2|-0-|C. Subramanian and S. Senthilvelan|-0-|Effect of Reinforced Fiber length on Hysteretic Heating of Discontinuous Fiber Reinforced Polypropylene|-0-|2009|-0-|International Journal of Polymeric Materials|-0-|58|-0-|7|-0-|347|-0-|354|-0-||-0-|4|-0-|
[1070]	2|-0-|Hrishikesh P. Gadgil, B. N. Raghunandan|-0-|Effect of skewness on the characteristics of impinging jet atomizers|-0-|2009|-0-|Atomization and Sprays|-0-|19|-0-|1|-0-|1|-0-|18|-0-||-0-|4|-0-|
[1071]	2|-0-|G. Biswas and S. Sarkar|-0-|Effect of Thermal Buoyancy on Vortex Shedding Past a Circular Cylinder in Cross Flow at Low Reynolds Numbers|-0-|2009|-0-|International Journal of Heat and Mass Transfer|-0-|52|-0-|-|-0-|1897|-0-|1912|-0-||-0-|24|-0-|
[1072]	2|-0-|Anil, N. and Chakraborty, D.|-0-|Effective properties of Thermo-Electro-Mechanically Coupled Piezoelectric Fiber Reinforced Composites|-0-|2009|-0-|Materials and Design|-0-|30|-0-|-|-0-|1216|-0-|1222|-0-||-0-|18|-0-|
[1073]	2|-0-|S. Senthilvelan and R. Gnanamoorthy|-0-|Efficiency of Injection Molded Polymer Composite Spur Gears|-0-|2009|-0-|Journal of Engineering Tribology, Proc. of Ins. Mech. E Part J|-0-|226|-0-|6|-0-|925|-0-|928|-0-||-0-|3|-0-|
[1074]	2|-0-|P. Kumari, J.K. Nath, S. Kapuria, P.C. Dumir|-0-|Efficient global zigzag theory for elastic laminated plates|-0-|2009|-0-|Journal of Reinforced Plastics and Composites|-0-|28|-0-|9|-0-|1025|-0-|1047|-0-||-0-|0|-0-|
